Aromas of underbrush, leather, camphor and scorched earth slowly take shape in the glass. Full bodied and firmly structured, the solid palate features dried black cherry, orange zest, licorice and clove set against a backbone of assertive, close-grained tannins. Give it time to fully develop. Drink after 2026. KERIN O’KEEFE;93;Bovio 2016 Parussi (Barolo);$71;Parussi;Nebbiolo;Barolo, Piedmont, Italy;Bovio;KERIN O’KEEFE;14.5%;750 ml;Red;Soilair Selection;9/1/2020
Aromas of menthol, new leather and tobacco waft out of the glass. On the taut linear palate, tightly knit, assertive tannins support dried black cherry, spiced cranberry and tobacco. Drink after 2025. KERIN O’KEEFE;93;Borgogno 2015 Liste (Barolo);$138;Liste;Nebbiolo;Barolo, Piedmont, Italy;Borgogno;KERIN O’KEEFE;14%;750 ml;Red;Domaine Select Wine & Spirits;9/1/2020
Rose, iris, red-berry and camphor aromas lift out of the glass. Full bodied and polished, the palate is already accessible, offering succulent black cherry, raspberry compote, licorice and baking spice alongside velvety tannins that give it a smooth, enveloping mouthfeel. Drink through 2028. KERIN O’KEEFE;93;Chionetti 2016 Parussi (Barolo);$100;Parussi;Nebbiolo;Barolo, Piedmont, Italy;Chionetti;KERIN O’KEEFE;14.5%;750 ml;Red;Vinifera Imports;9/1/2020
Woodland-berry, new leather and forest-floor aromas shape the nose. On the fresh linear palate, bright acidity accompanies juicy morello cherry, licorice and a hint of tobacco. Taut polished tannins and fresh acidity provide support. Drink 2024–2033. KERIN O’KEEFE;93;Sordo 2016 Rocche di Castiglione (Barolo);$65;Rocche di Castiglione;Nebbiolo;Barolo, Piedmont, Italy;Sordo;KERIN O’KEEFE;14.5%;750 ml;Red;Tri-Vin Imports;9/1/2020
Aromas of dark-skinned berry, coconut, French oak and blue flower lead the nose. On the tense taut palate, fine-grained tannins accompany mature plum, dried cherry, vanilla and coffee bean while fresh acidity keeps it balanced. Drink 2024–2036. KERIN O’KEEFE;93;Marchesi di Barolo 2016 Sarmassa (Barolo);$85;Sarmassa;Nebbiolo;Barolo, Piedmont, Italy;Marchesi di Barolo;KERIN O’KEEFE;14.5%;750 ml;Red;Frederick Wildman & Sons, Ltd;9/1/2020
Forest floor, dried rose petal, camphor and grilled herb aromas shape the enticing nose. On the full-bodied palate, licorice and mint notes accent dried cherry, pomegranate and orange zest while fine-grained tannins provide support. Bright acidity keeps it fresh. Drink 2023–2028. KERIN O’KEEFE;93;Borgogno 2015 Fossati (Barolo);$120;Fossati;Nebbiolo;Barolo, Piedmont, Italy;Borgogno;KERIN O’KEEFE;14%;750 ml;Red;Domaine Select Wine & Spirits;9/1/2020
Aromas of underbrush, game, blue flower and overripe fruit follow over to the full-bodied palate along with fleshy black cherry, baked plum and vanilla. Lively acidity and tightly knit fine-grained tannins provide firm support. Drink 2013–2033. KERIN O’KEEFE;93;Curto 2013 Arborina Riserva (Barolo);$110;Arborina Riserva;Nebbiolo;Barolo, Piedmont, Italy;Curto;KERIN O’KEEFE;14.5%;750 ml;Red;Small Vineyards LLC;9/1/2020
Woodland berry, coconut, toasted oak and menthol aromas are front and center on this elegant, firmly structured red. On the chiseled palate, tightly knit, close-grained tannins accompany juicy Marasca cherry, cranberry and licorice. It's balanced, with vibrant acidity. Drink 2026–2036. KERIN O’KEEFE;93;Ceretto 2016 Prapò (Barolo);$165;Prapò;Nebbiolo;Barolo, Piedmont, Italy;Ceretto;KERIN O’KEEFE;14%;750 ml;Red;Monsieur Touton Selection Ltd;9/1/2020
Underbrush and tobacco aromas waft out of the glass along with blue flower and a whiff of eucalyptus. On the full-bodied palate, licorice and clove notes accent a black-cherry core. Firm fine-grained tannins provide support. KERIN O’KEEFE;93;Comm. G. B. Burlotto 2016 Cannubi (Barolo);$104;Cannubi;Nebbiolo;Barolo, Piedmont, Italy;Comm. G. B. Burlotto;KERIN O’KEEFE;14.5%;750 ml;Red;Bacchanal Wine Imports;9/1/2020
Aromas of rose petal, leather and truffle emerge from the glass. The juicy, balanced palate offers crushed raspberry, cinnamon and tobacco alongside fine-grained tannins and fresh acidity. Drink 2023–2032. KERIN O’KEEFE;93;Cagliero 2016 Terlo (Barolo);$40;Terlo;Nebbiolo;Barolo, Piedmont, Italy;Cagliero;KERIN O’KEEFE;14.5%;750 ml;Red;BPW Merchants;9/1/2020
This fragrant, focused red offers enticing scents of rose petal, camphor, botanical herb and woodland berry. It's all about elegance and energy, featuring juicy wild strawberry, Marasca cherry and star anise set against polished tannins and fresh acidity. Drink through 2026. KERIN O’KEEFE;93;Brandini 2016 del Comune di La Morra (Barolo);$50;del Comune di La Morra;Nebbiolo;Barolo, Piedmont, Italy;Brandini;KERIN O’KEEFE;14%;750 ml;Red;USA Wine West;9/1/2020
Fragrant and refined, this focused red opens with alluring scents of iris, woodland berry, botanical herb and pipe tobacco. It's vibrant and linear, featuring strawberry compote, raspberry and star anise framed in bright acidity and taut, polished tannins. Drink 2022–2028. KERIN O’KEEFE;93;Prunotto 2016 Barolo;$60;;Nebbiolo;Barolo, Piedmont, Italy;Prunotto;KERIN O’KEEFE;14%;750 ml;Red;Ste. Michelle Wine Estates;9/1/2020
Red-berry, dog-rose and grilled herb aromas mingle together in the glass along with a whiff of eucalyptus. On the smooth full-bodied palate, notes of licorice and vanilla accent a core of ripe black cherry. Polished, enveloping tannins provide smooth support. Drink through 2028. KERIN O’KEEFE;93;Mauro Veglio 2016 Barolo;$40;;Nebbiolo;Barolo, Piedmont, Italy;Mauro Veglio;KERIN O’KEEFE;14.5%;750 ml;Red;Total Wine & More;9/1/2020
Aromas of dark-skinned berry, camphor, iris and oak-driven spice shape the nose. On the full-bodied palate, assertive fine-grained tannins accompany dried cherry, exotic spice and crushed botanical herb. Drink after 2026. KERIN O’KEEFE;93;Mauro Veglio 2016 Castelletto (Barolo);$60;Castelletto;Nebbiolo;Barolo, Piedmont, Italy;Mauro Veglio;KERIN O’KEEFE;14.5%;750 ml;Red;Total Wine & More;9/1/2020
Underbrush, toasted hazelnut, eucalyptus and woodland-berry aromas mingle together on this elegant red. On the linear, structured palate, firm refined tannins accompany red cherry, spiced cranberry, mint and tobacco alongside fresh acidity. Drink 2024–2036. KERIN O’KEEFE;93;Giulia Negri 2016 La Tartufaia (Barolo);$60;La Tartufaia;Nebbiolo;Barolo, Piedmont, Italy;Giulia Negri;KERIN O’KEEFE;14%;750 ml;Red;Kermit Lynch Wine Merchant;9/1/2020
Enticing aromas of red-skinned berry, leather and alpine herb emerge from the glass. The savory, balanced palate features raspberry compote, morello cherry, tobacco and licorice alongside fine-grained tannins and fresh acidity. Drink 2023–2032. KERIN O’KEEFE;93;Rocche Costamagna 2016 Rocche dell'Annunziata (Barolo);$55;Rocche dell'Annunziata;Nebbiolo;Barolo, Piedmont, Italy;Rocche Costamagna;KERIN O’KEEFE;14.5%;750 ml;Red;Epic Wines;9/1/2020
Camphor, steeped cherry, pipe tobacco and new leather aromas come together in the glass along with a hint of underbrush. On the brawny palate, close-grained tannins accompany dried black cherry, licorice and cinnamon before leaving a drying finish. It closes on an almond note. Drink 2024–2031. KERIN O’KEEFE;93;Schiavenza 2016 Prapò (Barolo);$60;Prapò;Nebbiolo;Barolo, Piedmont, Italy;Schiavenza;KERIN O’KEEFE;15%;750 ml;Red;Cantiniere Imports & Distributing, Inc.;9/1/2020
Red-skinned berry, leather and grilled herb aromas emerge from the glass. The savory palate offers raspberry, star anise and tobacco alongside youthful fine-grained tannins and fresh acidity. Drink 2023–2033. KERIN O’KEEFE;93;Paola Sordo 2016 Rocche di Castiglione (Barolo);$50;Rocche di Castiglione;Nebbiolo;Barolo, Piedmont, Italy;Paola Sordo;KERIN O’KEEFE;14.5%;750 ml;Red;Export Leader;9/1/2020
Forest berry, violet and dried mint mingle with truffle aromas on this classically crafted red. Boasting structure and refinement, the linear palate offers juicy sour cherry, blood orange and star anise. It's balanced, with taut fine-grained tannins and fresh acidity. It's already rather accessible but will also age well for 10 years or more. Drink 2022–2031. KERIN O’KEEFE;93;Luigi Vico 2016 del Comune di Serralunga d'Alba (Barolo);N/A;del Comune di Serralunga d'Alba;Nebbiolo;Barolo, Piedmont, Italy;Luigi Vico;KERIN O’KEEFE;14.5%;750 ml;Red;1_No Submitting Co;9/1/2020
Underbrush, grilled herb, pressed rose and steeped berry aromas mingle with balsamic notes of camphor and a whiff of scorched earth. On the brawny, monolithic palate, the heat of evident alcohol underscores dried cherry, toasted hazelnut and tobacco alongside velvety tannins. Drink 2022–2028. KERIN O’KEEFE;92;Palladino 2016 del Comune di Serralunga d'Alba (Barolo);$52;del Comune di Serralunga d'Alba;Nebbiolo;Barolo, Piedmont, Italy;Palladino;KERIN O’KEEFE;15%;750 ml;Red;Enotec Imports, Inc;9/1/2020
Intensely fragrant, this has enticing aromas of graphite, chopped mint, forest berry and new leather that practically leap out of the glass. Mirroring the nose, the chewy, vibrant palate delivers raspberry compote, mature black cherry, cinnamon and star anise along with an earthy hint of game. Firm tannins and fresh acidity keep balanced. Drink 2024–2036. KERIN O’KEEFE;92;Ascheri 2016 Barolo;$50;;Nebbiolo;Barolo, Piedmont, Italy;Ascheri;KERIN O’KEEFE;14.5%;750 ml;Red;Martignetti Companies;9/1/2020
Enticing aromas of alpine herb, blackberry, blue flower and white pepper shape the alluring nose. The palate is densely concentrated, opening with fleshy Marasca cherry, licorice and hazelnut before the heat of evident alcohol and assertive, close-grained tannins leave a grippy, drying finish. Drink 2024–2031. KERIN O’KEEFE;92;Marengo 2016 Bricco delle Viole (Barolo);$40;Bricco delle Viole;Nebbiolo;Barolo, Piedmont, Italy;Marengo;KERIN O’KEEFE;15%;750 ml;Red;Estate Wines;9/1/2020
Intense aromas of rose petal, new leather and tobacco emerge from the glass. The taut balanced palate offers raspberry, sour cherry, toasted hazelnut and licorice alongside youthfully austere tannins and fresh acidity. Drink 2025–2033. KERIN O’KEEFE;92;Agostino Bosco 2016 La Serra (Barolo);$60;La Serra;Nebbiolo;Barolo, Piedmont, Italy;Agostino Bosco;KERIN O’KEEFE;14.5%;750 ml;Red;Lyra Wine;9/1/2020
Delicate scents evoking forest floor, crushed mint, leather and rose form the nose. On the linear palate, fresh acidity and taut polished tannins accompany red cherry, cranberry and tobacco. An orange-zest note lingers on the close. KERIN O’KEEFE;92;Barale Fratelli 2016 Vendemmia (Barolo);$50;Vendemmia;Nebbiolo;Barolo, Piedmont, Italy;Barale Fratelli;KERIN O’KEEFE;14%;750 ml;Red;DJK Imports;9/1/2020
Woodland-berry, iris and crushed mint aromas take center stage on this elegant, fragrant red. The vibrant, medium-bodied palate offers succulent black cherry, raspberry compote and star anise framed in polished tannins. Fresh acidity keeps it balanced. Drink 2023–2028. KERIN O’KEEFE;92;Bovio 2016 Gattera (Barolo);$67;Gattera;Nebbiolo;Barolo, Piedmont, Italy;Bovio;KERIN O’KEEFE;14%;750 ml;Red;Soilair Selection;9/1/2020
Red-berry, menthol and dark-spice aromas lift out of the glass. Reflecting the nose, the juicy palate delivers raspberry compote, black cherry and nutmeg set against enveloping, fine-grained tannins. It closes on a coffee bean note. Drink 2024–2031. KERIN O’KEEFE;92;Poderi Luigi Einaudi 2016 Ludo (Barolo);$55;Ludo;Nebbiolo;Barolo, Piedmont, Italy;Poderi Luigi Einaudi;KERIN O’KEEFE;14%;750 ml;Red;Empson USA Ltd;9/1/2020
Aromas of scorched earth, French oak and menthol lead the way along with a whiff of blue flower. On the structured palate, notes of cocoa, vanilla and licorice accent a core of dried black cherry before an espresso finish. Assertive close-grained tannins provide the backbone a firm, mouth-drying finish. Drink 2026–2036. KERIN O’KEEFE;92;Ceretto 2016 Bussia (Barolo);$165;Bussia;Nebbiolo;Barolo, Piedmont, Italy;Ceretto;KERIN O’KEEFE;14.5%;750 ml;Red;Monsieur Touton Selection Ltd;9/1/2020
Grilled herb, toasted hazelnut and underbrush aromas lead the nose along with a whiff of camphor. It's firmly structured, offering dried black cherry, licorice and tobacco alongside a backbone of assertive, grainy tannins that clench the finish. Drink 2026–2036. KERIN O’KEEFE;92;Oddero 2016 Rocche di Castiglione (Barolo);$87;Rocche di Castiglione;Nebbiolo;Barolo, Piedmont, Italy;Oddero;KERIN O’KEEFE;14.5%;750 ml;Red;Polaner Selections;9/1/2020
Aromas of red-skinned berry, rose petal and new leather shape the nose. The savory structured palate offers fleshy black cherry, raspberry jam, licorice and black pepper alongside fine-grained tannins and fresh acidity. Drink 2024–2032. KERIN O’KEEFE;92;Pietro Rinaldi 2015 Barolo;$65;;Nebbiolo;Barolo, Piedmont, Italy;Pietro Rinaldi;KERIN O’KEEFE;14.5%;750 ml;Red;Montcalm Wine Importers;9/1/2020
Aromas of dark-skinned berry, toasted nut and a whiff of coffee bean form the nose. On the full-bodied palate, notes of espresso and licorice accent a black-cherry core while close-grained tannins lend firm support and generate a firm, drying close. KERIN O’KEEFE;92;Ceretto 2016 Barolo;$70;;Nebbiolo;Barolo, Piedmont, Italy;Ceretto;KERIN O’KEEFE;14.5%;750 ml;Red;Monsieur Touton Selection Ltd;9/1/2020
Fragrant blue-flower, woodland-berry and clove aromas mingle with a whiff of mint. Firm and linear, the taut palate offers dried cherry, licorice, and a hint of tobacco alongside tightly knit fine-grained tannins that leave a drying finish. Drink 2026–2036. KERIN O’KEEFE;92;Ca' Viola 2016 Sottocastello di Novello (Barolo);$68;Sottocastello di Novello;Nebbiolo;Barolo, Piedmont, Italy;Ca' Viola;KERIN O’KEEFE;14.5%;750 ml;Red;Banville Wine Merchants;9/1/2020
Aromas suggesting truffle, leather and camphor form the nose. On the full-bodied palate, grainy tannins accompany dried cherry, cranberry and licorice. It's still youthfully austere and will benefit from more aging. Drink 2026–2036. KERIN O’KEEFE;92;Sordo 2016 Monprivato (Barolo);$80;Monprivato;Nebbiolo;Barolo, Piedmont, Italy;Sordo;KERIN O’KEEFE;14.5%;750 ml;Red;Tri-Vin Imports;9/1/2020
Aromas of ripe black-skinned fruit, menthol, leather and tobacco slowly appear in the glass. Chewy and concentrated, the palate shows dried black cherry, licorice and espresso alongside taut close-grained tannins that grip the close. Drink 2024–2031. KERIN O’KEEFE;92;Damilano 2016 Cannubi (Barolo);$85;Cannubi;Nebbiolo;Barolo, Piedmont, Italy;Damilano;KERIN O’KEEFE;14%;750 ml;Red;LLS–Winebow;9/1/2020
Pressed rose, woodland-berry and menthol aromas take center stage. It's full bodied and tense, offering dried cherry, cranberry and licorice framed in tight fine-grained tannins that leave a drying close. Drink 2024–2031. KERIN O’KEEFE;92;Damilano 2016 Lecinquevigne (Barolo);$65;Lecinquevigne;Nebbiolo;Barolo, Piedmont, Italy;Damilano;KERIN O’KEEFE;14.5%;750 ml;Red;LLS–Winebow;9/1/2020
Aromas of underbrush, red berry, blue flower and forest floor waft out of the glass. On the full-bodied palate, fresh acidity accompanies morello cherry, licorice and a hint of eucalyptus alongside tight, grainy tannins that leave a drying finish. Drink 2023–2028. KERIN O’KEEFE;92;Paola Sordo 2016 Monvigliero (Barolo);$50;Monvigliero;Nebbiolo;Barolo, Piedmont, Italy;Paola Sordo;KERIN O’KEEFE;14.5%;750 ml;Red;Export Leader;9/1/2020
Truffle, new leather, grilled herb and wild-berry aromas lead the way along with whiffs of violet. The rounded full-bodied palate starts off with juicy Marasca cherry, star anise and crushed mint before taut grainy tannins kick in, giving it a firm structure and a drying close. Drink 2023–2028. KERIN O’KEEFE;92;Sordo 2016 Monvigliero (Barolo);$65;Monvigliero;Nebbiolo;Barolo, Piedmont, Italy;Sordo;KERIN O’KEEFE;14.5%;750 ml;Red;Tri-Vin Imports;9/1/2020
Aromas of iris, pipe tobacco and cooking spice form the nose. The firm bright palate offers raspberry jam, star anise and a dash of white pepper alongside taut fine-grained tannins and fresh acidity. Drink 2024–2032. KERIN O’KEEFE;92;Agostino Bosco 2016 Neirane (Barolo);$50;Neirane;Nebbiolo;Barolo, Piedmont, Italy;Agostino Bosco;KERIN O’KEEFE;14.5%;750 ml;Red;Lyra Wine;9/1/2020
Underbrush, sautéed herb and stewed prune aromas lead the way on this full-bodied red. On the tightly knit palate, close-grained tannins support cherry marinated in spirits, cranberry compote and licorice. KERIN O’KEEFE;92;Brandini 2015 Meriame (Barolo);$140;Meriame;Nebbiolo;Barolo, Piedmont, Italy;Brandini;KERIN O’KEEFE;14.5%;750 ml;Red;USA Wine West;9/1/2020
Enticing aromas of black-skinned berry, leather and underbrush lead the way. The structured, balanced palate offers fleshy black cherry, tobacco and black pepper alongside youthful fine-grained tannins and firm acidity. Drink 2023–2032. KERIN O’KEEFE;92;Cantina Massara Burlotto 2015 Monvigliero (Barolo);$75;Monvigliero;Nebbiolo;Barolo, Piedmont, Italy;Cantina Massara Burlotto;KERIN O’KEEFE;14.5%;750 ml;Red;Selezioni Inc;9/1/2020
Camphor, blue-flower and underbrush aromas emerge from the glass along with whiffs of pipe tobacco. The taut refined palate offers dried black cherry, licorice and clove alongside taut tannins and fresh acidity. Drink 2024–2030. KERIN O’KEEFE;92;Gregorio Gitti 2016 Castello di Perno (Barolo);$60;Castello di Perno;Nebbiolo;Barolo, Piedmont, Italy;Gregorio Gitti;KERIN O’KEEFE;14.5%;750 ml;Red;Verity Wine Partners;9/1/2020
Earthy aromas of truffle, pressed rose and new leather shape the nose. The structured palate offers licorice, dried black cherry and tobacco alongside fine-grained tannins and fresh acidity. Drink 2022–2031. KERIN O’KEEFE;92;Rocche Costamagna 2013 Rocche dell'Annunziata Riserva (Barolo);$70;Rocche dell'Annunziata Riserva;Nebbiolo;Barolo, Piedmont, Italy;Rocche Costamagna;KERIN O’KEEFE;14%;750 ml;Red;Epic Wines;9/1/2020
Earthy aromas of truffle, pressed rose and new leather shape the nose. The structured palate offers licorice, dried black cherry and tobacco alongside fine-grained tannins and fresh acidity. Drink 2022–2031. KERIN O’KEEFE;92;Rocche Costamagna 2013 Rocche dell'Annunziata Riserva (Barolo);$70;Rocche dell'Annunziata Riserva;Nebbiolo;Barolo, Piedmont, Italy;Rocche Costamagna;KERIN O’KEEFE;14%;750 ml;Red;Epic Wines;9/1/2020
Enticing aromas of iris, red-skinned berry and truffle are front and center. The savory, balanced palate offers red cherry, tobacco and clove alongside austere youthful tannins and bright acidity. Drink 2023–2034. KERIN O’KEEFE;92;Ciabot Berton 2015 1961 (Barolo);$53;1961;Nebbiolo;Barolo, Piedmont, Italy;Ciabot Berton;KERIN O’KEEFE;14.5%;750 ml;Red;Specialty Cellars;9/1/2020
Aromas reminiscent of baking spice, blue flower and menthol waft out of the glass. The graceful palate offers ripe Marasca cherry and raspberry and a hint of star anise framed in polished tannins while fresh acidity keeps it light on its feet. Drink 2022–2028. KERIN O’KEEFE;92;L'Astemia Pentita 2016 Terlo (Barolo);$100;Terlo;Nebbiolo;Barolo, Piedmont, Italy;L'Astemia Pentita;KERIN O’KEEFE;14.5%;750 ml;Red;Wine Universe Corp;9/1/2020
Aromas of exotic spice, botanical herb, camphor and whiffs of French oak emerge from the glass. Reflecting the nose, the youthfully austere palate offers cranberry, sour cherry, coconut and menthol alongside tightly wound close-grained tannins. Give it time to fully develop. Drink 2026–2036. KERIN O’KEEFE;92;Bovio 2016 Arborina (Barolo);$62;Arborina;Nebbiolo;Barolo, Piedmont, Italy;Bovio;KERIN O’KEEFE;14.5%;750 ml;Red;Soilair Selection;9/1/2020
Rose, red-berry, crushed mint and truffle aromas lead the nose. It's taut and linear, offering pomegranate, sour cherry and ground clove alongside tight close-grained tannins that give it a firm drying close. Drink after 2026. KERIN O’KEEFE;92;Bovio 2016 Rocchettevino (Barolo);$59;Rocchettevino;Nebbiolo;Barolo, Piedmont, Italy;Bovio;KERIN O’KEEFE;14%;750 ml;Red;Soilair Selection;9/1/2020
Aromas of baked plum, French oak and underbrush shape the nose along with whiffs of iris. Densely concentrated, the enveloping palate features fleshy black cherry, licorice and coconut alongside, velvety, close-grained tannins and the warmth of evident alcohol. Drink 2022–2028. KERIN O’KEEFE;92;Cordero di Montezemolo 2016 Enrico VI (Barolo);$100;Enrico VI;Nebbiolo;Barolo, Piedmont, Italy;Cordero di Montezemolo;KERIN O’KEEFE;15%;750 ml;Red;Ethica Wines;9/1/2020
Underbrush, violet, spiced plum and menthol aromas slowly emerge from the glass. The tight full-bodied palate shows dried cherry, licorice and tobacco alongside assertive grainy tannins. You'll also notice the warmth of alcohol on the close. Drink after 2026. KERIN O’KEEFE;92;Attilio Ghisolfi 2016 Bussia (Barolo);$70;Bussia;Nebbiolo;Barolo, Piedmont, Italy;Attilio Ghisolfi;KERIN O’KEEFE;15%;750 ml;Red;Quintessential Wines;9/1/2020
Aromas of ripe plum, camphor, vanilla and hazelnut shape the nose. On the full-bodied palate, tightly wound grainy tannins accompany Marasca cherry, blood orange, licorice and chopped mint before leaving a firm drying finish. Drink after 2026. KERIN O’KEEFE;92;Anna Maria Abbona 2016 Bricco San Pietro (Barolo);$70;Bricco San Pietro;Nebbiolo;Barolo, Piedmont, Italy;Anna Maria Abbona;KERIN O’KEEFE;14.5%;750 ml;Red;Oliver McCrum Wines;9/1/2020
Aromas of forest floor, red-skinned berry and eucalyptus emerge from the glass. The full-bodied palate offers morello cherry, tobacco and licorice alongside tight fine-grained tannins and bright acidity. Drink 2024–2034. KERIN O’KEEFE;92;Rattalino 2016 Novantadue92 (Barolo);N/A;Novantadue92;Nebbiolo;Barolo, Piedmont, Italy;Rattalino;KERIN O’KEEFE;14.5%;750 ml;Red;Ribevi Wine Int;9/1/2020
Eucalyptus, leather and black-skinned berry form the nose. The full-bodied, balanced palate delivers black cherry, licorice and tobacco alongside fine-grained tannins and fresh acidity. Drink 2023–2032. KERIN O’KEEFE;92;Negretti 2016 Mirau (Barolo);$70;Mirau;Nebbiolo;Barolo, Piedmont, Italy;Negretti;KERIN O’KEEFE;14.5%;750 ml;Red;Domace Vino;9/1/2020
Underbrush, camphor, toasted oak and red-berry aromas slowly take shape in the glass. Firmly structured, the austere palate offers cranberry, sour cherry and roasted coffee-bean set against a backbone of assertive close-grained tannins that grip the finish. Drink after 2026. KERIN O’KEEFE;92;Ceretto 2016 Bricco Rocche (Barolo);$300;Bricco Rocche;Nebbiolo;Barolo, Piedmont, Italy;Ceretto;KERIN O’KEEFE;14%;750 ml;Red;Monsieur Touton Selection Ltd;9/1/2020
New leather, dark-spice and camphor aromas mingle with a whiff of red berry. It's firmly structured, featuring morello cherry, star anise and crushed mint alongside tightly wound, seasoned tannins and fresh acidity. Drink 2023–2031. KERIN O’KEEFE;92;Sordo 2016 Parussi (Barolo);$65;Parussi;Nebbiolo;Barolo, Piedmont, Italy;Sordo;KERIN O’KEEFE;14.5%;750 ml;Red;Tri-Vin Imports;9/1/2020
Intense aromas of rose petal, truffle and white pepper emerge from the glass. The structured balanced palate delivers juicy red cherry, cinnamon and licorice alongside taut, refined tannins and solid acidity. Drink 2024–2034. KERIN O’KEEFE;92;Sara Vezza 2016 Barolo;$70;;Nebbiolo;Barolo, Piedmont, Italy;Sara Vezza;KERIN O’KEEFE;14.5%;750 ml;Red;Peter Warren Selections;9/1/2020
This opens with enticing aromas of violet, red-skinned berry and aromatic herb. The polished, elegantly structured palate offers strawberry jam, star anise and crushed mint alongside refined tannins and firm acidity. Drink 2024–2031. KERIN O’KEEFE;92;Diego Pressenda La Torricella 2016 Le Coste di Monforte (Barolo);$75;Le Coste di Monforte;Nebbiolo;Barolo, Piedmont, Italy;Diego Pressenda La Torricella;KERIN O’KEEFE;14.5%;750 ml;Red;Passionné de Vin Imports;9/1/2020
Red-berry, ground clove and rose-petal aromas appear in the glass. On the linear, elegantly structured, palate, white pepper, star anise and orange-zest notes accent a Marasca cherry core while firm fine-grained tannins provide support. It's balanced, with fresh acidity. Drink 2024–2031. KERIN O’KEEFE;92;Massolino 2016 del Comune di Serralunga d'Alba (Barolo);$55;del Comune di Serralunga d'Alba;Nebbiolo;Barolo, Piedmont, Italy;Massolino;KERIN O’KEEFE;14.5%;750 ml;Red;Vineyard Brands;9/1/2020
This opens with aromas of red-skinned berry, truffle and leather. The firmly structured palate offers red cherry, licorice and white pepper alongside youthful taut tannins and bright acidity. Drink 2024–2034. KERIN O’KEEFE;92;Marrone 2016 Bussia (Barolo);$100;Bussia;Nebbiolo;Barolo, Piedmont, Italy;Marrone;KERIN O’KEEFE;14.5%;750 ml;Red;The Sorting Table;9/1/2020
Exotic incense, menthol, licorice and woodland-berry aromas are front and center. The aromas follow over to the assertive, linear palate along with notes of dried cherry, cranberry and sage set against an acidic backbone. Tightly wound close-grained tannins provide firm support and lead to a mouth-drying close. KERIN O’KEEFE;92;Bric Cenciurio 2015 Monrobiolo di Bussia (Barolo);$70;Monrobiolo di Bussia;Nebbiolo;Barolo, Piedmont, Italy;Bric Cenciurio;KERIN O’KEEFE;14.5%;750 ml;Red;Tavolo Vigneto;9/1/2020
Rose-petal, red-skinned berry and new leather aromas lead the nose. The savory palate offers crushed raspberry, cinnamon and white pepper alongside taut but fine-grained tannins and fresh acidity. Drink 2024–2032. KERIN O’KEEFE;92;Garesio 2016 del Comune di Serralunga d'Alba (Barolo);$63;del Comune di Serralunga d'Alba;Nebbiolo;Barolo, Piedmont, Italy;Garesio;KERIN O’KEEFE;14.5%;750 ml;Red;Vias Imports;9/1/2020
Aromas of rose petal, new leather and camphor shape the nose. The structured palate features red cherry, star anise and tobacco alongside youthfully austere, fine-grained tannins. Drink 2025–2033. KERIN O’KEEFE;92;Podere Ruggeri Corsini 2016 Bricco San Pietro (Barolo);$40;Bricco San Pietro;Nebbiolo;Barolo, Piedmont, Italy;Podere Ruggeri Corsini;KERIN O’KEEFE;14.5%;750 ml;Red;Casa Bruno;9/1/2020
Aromas of incense, baking spice and red-skinned berry emerge from the glass. The juicy polished palate offers red cherry, star anise and white pepper alongside fine-grained tannins and vibrant acidity. Drink 2023–2030. KERIN O’KEEFE;92;Davide Fregonese 2016 Cerretta (Barolo);$79;Cerretta;Nebbiolo;Barolo, Piedmont, Italy;Davide Fregonese;KERIN O’KEEFE;N/A;750 ml;Red;Vias Imports;9/1/2020
Woodland-berry, iris, menthol and dark-spice aromas emerge in the glass. The structured linear palate shows its Serralunga heritage as well as elegance, featuring Maraca cherry, raspberry, licorice and a hint of exotic incense accompanied by firm refined tannins. Drink 2024–2036. KERIN O’KEEFE;92;Ettore Germano 2016 del Comune di Serralunga d'Alba (Barolo);$52;del Comune di Serralunga d'Alba;Nebbiolo;Barolo, Piedmont, Italy;Ettore Germano;KERIN O’KEEFE;14.5%;750 ml;Red;Sussex Wine Merchants;9/1/2020
Fragrant and refined, this elegant red opens with enticing scents of iris, perfumed woodland berry and wild herb. On the savory, medium-bodied palate, juicy strawberry, ripe cherry and baking spice play alongside polished tannins and fresh acidity. Drink through 2025. KERIN O’KEEFE;92;Borgogno 2015 Barolo;$89;;Nebbiolo;Barolo, Piedmont, Italy;Borgogno;KERIN O’KEEFE;14%;750 ml;Red;Domaine Select Wine & Spirits;9/1/2020
Crushed mint, pressed rose and underbrush mingle with a whiff of clove. It's full bodied and juicy, offering black cherry, cranberry, truffle and espresso alongside assertive close-grained tannins that grip the finish. KERIN O’KEEFE;92;Marchesi di Barolo 2016 Coste di Rose (Barolo);$85;Coste di Rose;Nebbiolo;Barolo, Piedmont, Italy;Marchesi di Barolo;KERIN O’KEEFE;14.5%;750 ml;Red;Frederick Wildman & Sons, Ltd;9/1/2020
Woodland-berry, underbrush and new leather aromas lead the nose along with hazelnut notes. The firm palate offers Marasca cherry, licorice and tobacco alongside tightly knit tannins and bright acidity. Drink 2024–2032. KERIN O’KEEFE;92;Gregorio Gitti 2016 Castello di Perno Castelletto (Barolo);$70;Castello di Perno Castelletto;Nebbiolo;Barolo, Piedmont, Italy;Gregorio Gitti;KERIN O’KEEFE;14.5%;750 ml;Red;Verity Wine Partners;9/1/2020
